Date,Close/Last,Volume,Open,High,Low
08/06/2020,$186.64,126915,$185.74,$187.41,$185.14
08/05/2020,$186.73,361747,$188.00,$188.85,$186.19
08/04/2020,$185.51,483293,$182.53,$187.0854,$182.21
08/03/2020,$186.45,413364,$181.56,$189.26,$180.34
07/31/2020,$181.70,270861,$180.99,$181.83,$178.05
07/30/2020,$181.02,145370,$178.28,$181.53,$178.03
07/29/2020,$182.20,152894,$180.51,$182.40,$179.91
07/28/2020,$178.89,95441,$179.00,$180.165,$178.44
07/27/2020,$179.93,301869,$181.33,$182.68,$179.005
07/24/2020,$179.19,129417,$179.64,$180.41,$178.30
07/23/2020,$182.18,243801,$184.00,$185.3599,$181.76
07/22/2020,$183.03,115494,$182.68,$183.50,$181.33
07/21/2020,$180.85,160654,$182.26,$183.05,$180.49
07/20/2020,$180.79,155403,$178.30,$181.415,$178.01
07/17/2020,$177.56,116216,$177.24,$177.687,$175.49
07/16/2020,$177.39,107045,$177.16,$177.98,$176.46
07/15/2020,$179.00,148682,$179.11,$180.4175,$178.20
07/14/2020,$178.10,172622,$174.27,$178.17,$174.22
07/13/2020,$176.33,330789,$179.50,$180.35,$175.87
07/10/2020,$179.00,149361,$178.22,$179.30,$176.59
07/09/2020,$177.56,274205,$177.20,$177.63,$174.48
07/08/2020,$175.91,190099,$175.58,$176.60,$174.02
07/07/2020,$173.51,146574,$176.44,$176.75,$173.20
07/06/2020,$176.01,213979,$175.80,$177.22,$175.18
07/02/2020,$172.16,142212,$173.93,$174.82,$171.98
07/01/2020,$171.94,192560,$169.66,$172.77,$168.79
06/30/2020,$171.01,189258,$168.50,$171.95,$168.09
06/29/2020,$170.98,130904,$171.17,$171.7668,$169.1102
06/26/2020,$169.62,131317,$172.17,$172.425,$168.91
06/25/2020,$170.09,147842,$167.78,$170.17,$166.33
06/24/2020,$168.69,168527,$170.60,$171.52,$167.50
06/23/2020,$173.05,184514,$174.83,$175.61,$173.03
06/22/2020,$171.45,173032,$172.72,$172.72,$170.59
06/19/2020,$168.21,183765,$168.27,$169.86,$167.7501
06/18/2020,$168.58,129238,$168.37,$169.63,$167.24
06/17/2020,$169.81,235027,$168.91,$170.84,$168.34
06/16/2020,$169.69,242067,$173.29,$173.29,$168.59
06/15/2020,$169.70,181057,$164.74,$169.91,$164.23
06/12/2020,$167.89,188938,$170.18,$170.51,$165.00
06/11/2020,$165.29,351743,$169.36,$170.9801,$164.28
06/10/2020,$175.68,210930,$175.80,$176.98,$174.54
06/09/2020,$174.51,326914,$172.04,$175.33,$171.75
06/08/2020,$172.60,176696,$171.33,$172.95,$169.7701
06/05/2020,$170.85,443302,$173.30,$174.22,$170.38
06/04/2020,$173.99,319111,$174.10,$176.20,$173.95
06/03/2020,$176.19,273942,$174.14,$176.96,$173.95
06/02/2020,$171.21,223149,$169.41,$171.37,$169.41
06/01/2020,$169.45,241824,$168.48,$170.42,$168.45
05/29/2020,$168.71,347179,$169.99,$170.08,$167.09
05/28/2020,$166.69,301490,$164.80,$169.39,$164.30
05/27/2020,$163.37,335621,$164.94,$164.99,$161.12
05/26/2020,$162.78,175488,$164.08,$164.43,$162.46
05/22/2020,$160.48,123979,$159.53,$160.8806,$158.86
05/21/2020,$158.76,157915,$160.86,$160.87,$157.825
05/20/2020,$158.79,282142,$159.97,$160.52,$158.02
05/19/2020,$158.25,497051,$159.77,$161.37,$158.14
05/18/2020,$162.76,230105,$161.38,$164.30,$161.17
05/15/2020,$157.39,154037,$157.52,$158.67,$156.09
05/14/2020,$154.81,151786,$151.20,$154.98,$150.97
05/13/2020,$154.76,180114,$158.23,$158.34,$153.435
05/12/2020,$156.91,152525,$160.14,$160.19,$156.88
05/11/2020,$160.05,120659,$158.71,$161.17,$158.20
05/08/2020,$159.87,239268,$158.33,$160.60,$158.23
05/07/2020,$157.28,101702,$157.89,$157.91,$155.46
05/06/2020,$155.70,192092,$158.33,$158.84,$155.49
05/05/2020,$156.04,432776,$155.53,$157.515,$154.265
05/04/2020,$158.53,570543,$154.26,$159.9199,$153.26
05/01/2020,$148.99,512793,$153.69,$153.91,$147.08
04/30/2020,$155.62,323182,$156.37,$158.115,$154.555
04/29/2020,$157.25,430763,$159.00,$159.94,$157.25
04/28/2020,$155.86,326968,$159.53,$159.55,$155.86
04/27/2020,$158.50,245832,$157.56,$159.50,$157.46
04/24/2020,$156.35,217300,$158.00,$158.00,$155.18
04/23/2020,$157.02,163898,$156.53,$159.28,$156.28
04/22/2020,$158.02,370285,$157.29,$158.75,$156.45
04/21/2020,$153.15,337684,$158.34,$159.02,$153.09
04/20/2020,$157.01,215364,$158.99,$159.31,$156.63
04/17/2020,$161.34,484678,$162.89,$163.39,$160.575
04/16/2020,$154.30,145944,$154.72,$156.20,$151.99
04/15/2020,$150.60,271731,$152.85,$153.26,$150.00
04/14/2020,$155.76,400400,$155.56,$157.11,$154.44
04/13/2020,$153.42,191978,$157.48,$157.60,$152.51
04/09/2020,$157.04,331170,$154.00,$158.60,$152.84
04/08/2020,$154.01,345573,$150.69,$155.00,$150.05
04/07/2020,$146.48,514082,$150.55,$151.42,$146.00
04/06/2020,$147.01,547066,$139.87,$147.18,$138.91
04/03/2020,$134.83,693940,$139.10,$140.69,$134.24
04/02/2020,$141.85,729598,$146.33,$148.26,$141.54
04/01/2020,$148.45,572877,$152.72,$153.03,$147.02
03/31/2020,$152.57,562352,$152.45,$156.45,$151.51
03/30/2020,$154.29,343561,$151.21,$154.43,$150.50
03/27/2020,$150.03,619656,$152.61,$154.07,$149.48
03/26/2020,$157.18,711878,$151.65,$157.77,$151.20
03/25/2020,$154.06,1378370,$149.34,$156.94,$147.98
03/24/2020,$144.95,574690,$140.79,$149.98,$138.96
03/23/2020,$129.50,761151,$132.81,$137.62,$129.50
03/20/2020,$139.56,784563,$137.42,$147.99,$137.18
03/19/2020,$136.70,1058728,$135.97,$139.49,$133.15
03/18/2020,$134.05,1276720,$134.11,$138.60,$130.20
03/17/2020,$136.61,1493809,$139.01,$139.97,$133.06
03/16/2020,$129.32,1404523,$129.36,$139.68,$127.73
03/13/2020,$142.28,789802,$143.93,$143.93,$132.67
03/12/2020,$129.99,1289295,$132.95,$134.91,$128.24
03/11/2020,$143.04,840366,$146.35,$147.38,$140.36
03/10/2020,$146.34,949944,$145.89,$147.445,$141.3701
03/09/2020,$137.73,1259608,$141.17,$145.31,$137.18
03/06/2020,$152.18,855128,$152.27,$153.29,$149.30
03/05/2020,$154.19,629984,$155.61,$157.25,$153.12
03/04/2020,$160.38,624645,$157.58,$160.645,$155.54
03/03/2020,$156.73,528393,$161.21,$163.58,$156.12
03/02/2020,$161.21,566764,$156.36,$161.46,$154.64
02/28/2020,$157.75,1113377,$154.11,$158.00,$152.51
02/27/2020,$156.09,809283,$158.09,$161.37,$155.79
02/26/2020,$159.90,709248,$161.89,$164.38,$159.86
02/25/2020,$161.51,764562,$165.00,$165.35,$161.24
02/24/2020,$162.99,1189053,$161.88,$165.10,$161.86
02/21/2020,$172.90,445972,$176.33,$176.33,$172.70
02/20/2020,$177.85,487736,$178.97,$179.89,$176.82
02/19/2020,$179.21,443164,$180.36,$180.95,$178.94
02/18/2020,$177.67,497976,$176.63,$178.915,$176.61
02/14/2020,$173.26,258963,$172.97,$173.71,$172.46
02/13/2020,$172.31,334800,$171.38,$172.89,$171.10
02/12/2020,$173.79,261471,$172.44,$174.1871,$172.36
02/11/2020,$171.16,307539,$169.89,$171.56,$169.73
02/10/2020,$167.55,319450,$167.77,$168.02,$166.41
02/07/2020,$166.76,396701,$167.42,$168.30,$166.71
02/06/2020,$168.80,512685,$167.59,$170.05,$167.01
02/05/2020,$167.88,833665,$169.54,$169.83,$166.84
02/04/2020,$168.53,1526574,$168.25,$169.03,$164.41
02/03/2020,$170.25,545135,$168.66,$176.58,$168.325
01/31/2020,$168.82,597465,$169.41,$170.42,$168.56
01/30/2020,$172.48,337278,$170.48,$172.56,$170.04
01/29/2020,$172.65,283057,$172.11,$173.17,$171.26
01/28/2020,$171.25,241146,$169.51,$172.07,$169.45
01/27/2020,$168.05,453947,$167.40,$168.6699,$166.625
01/24/2020,$172.48,196777,$173.78,$174.015,$171.86
01/23/2020,$172.26,268612,$171.96,$172.89,$170.73
01/22/2020,$173.12,276519,$175.00,$175.28,$172.58
01/21/2020,$174.15,362753,$172.35,$174.30,$171.68
01/17/2020,$173.94,190766,$174.99,$175.40,$173.38
01/16/2020,$173.41,495250,$172.58,$173.41,$170.575
01/15/2020,$172.58,983377,$172.96,$173.325,$171.83
01/14/2020,$171.55,483696,$173.67,$174.075,$171.20
01/13/2020,$174.29,375585,$172.71,$174.29,$172.16
01/10/2020,$171.31,602189,$174.42,$174.52,$170.33
01/09/2020,$169.91,283510,$170.76,$171.00,$169.00
01/08/2020,$168.54,261379,$167.04,$168.97,$166.75
01/07/2020,$165.22,309365,$165.98,$166.12,$165.18
01/06/2020,$165.85,169939,$164.76,$166.29,$164.76
01/03/2020,$166.73,134587,$166.76,$167.75,$166.2682
01/02/2020,$168.51,195776,$167.05,$168.7738,$166.63
12/31/2019,$165.54,128216,$165.00,$165.84,$164.24
12/30/2019,$165.30,257359,$167.72,$167.72,$165.22
12/27/2019,$168.72,400337,$168.45,$170.275,$168.23
12/26/2019,$168.07,170265,$167.82,$168.30,$167.12
12/24/2019,$168.01,56474,$168.03,$168.51,$167.09
12/23/2019,$168.59,134279,$168.00,$168.98,$167.74
12/20/2019,$167.01,169044,$167.30,$167.82,$166.74
12/19/2019,$166.52,186418,$166.00,$167.45,$165.69
12/18/2019,$167.53,306462,$167.40,$168.01,$166.43
12/17/2019,$167.43,220767,$167.00,$167.62,$166.53
12/16/2019,$165.25,199867,$165.72,$165.94,$164.73
12/13/2019,$163.93,304676,$166.16,$166.25,$163.55
12/12/2019,$166.22,274862,$165.95,$167.24,$165.635
12/11/2019,$165.23,108621,$165.21,$165.99,$164.93
12/10/2019,$164.84,147123,$165.03,$165.85,$164.39
12/09/2019,$163.68,281387,$163.80,$164.68,$163.23
12/06/2019,$166.17,165219,$167.59,$167.89,$165.83
12/05/2019,$166.94,319001,$168.43,$168.70,$166.735
12/04/2019,$167.62,201043,$168.86,$169.12,$167.43
12/03/2019,$168.02,440491,$167.18,$168.07,$166.12
12/02/2019,$165.11,383977,$167.19,$167.27,$164.12
11/29/2019,$168.27,147697,$168.53,$169.495,$168.07
11/27/2019,$170.88,174614,$170.78,$171.40,$170.42
11/26/2019,$170.04,314571,$168.45,$170.29,$168.34
11/25/2019,$167.66,238625,$166.65,$167.78,$166.27
11/22/2019,$165.25,174494,$166.46,$166.55,$164.82
11/21/2019,$165.41,293583,$165.77,$166.29,$165.27
11/20/2019,$164.41,260942,$166.01,$166.35,$163.65
11/19/2019,$164.22,241359,$165.70,$165.96,$163.73
11/18/2019,$165.35,204515,$165.71,$166.00,$165.01
11/15/2019,$167.00,213542,$166.91,$167.50,$166.61
11/14/2019,$165.47,301722,$163.95,$165.89,$163.62
11/13/2019,$163.86,318941,$163.99,$164.78,$163.39
11/12/2019,$165.02,256055,$164.71,$165.31,$163.59
11/11/2019,$164.40,295367,$163.80,$164.74,$163.54
11/08/2019,$164.90,291509,$165.46,$165.74,$164.65
11/07/2019,$164.96,296039,$165.99,$166.20,$164.86
11/06/2019,$165.44,252897,$165.27,$165.775,$164.76
11/05/2019,$165.60,746730,$168.40,$168.40,$164.72
11/04/2019,$169.99,1419831,$171.90,$172.89,$169.35
11/01/2019,$161.38,397917,$160.53,$162.07,$160.53
10/31/2019,$160.12,447370,$159.57,$160.33,$159.16
10/30/2019,$158.14,424952,$158.57,$158.62,$156.89
10/29/2019,$157.78,275746,$157.37,$158.24,$156.58
10/28/2019,$157.45,206981,$157.02,$158.54,$157.02
10/25/2019,$156.09,245828,$155.00,$156.48,$154.815
10/24/2019,$155.03,411534,$153.15,$155.65,$153.12
10/23/2019,$151.97,599272,$153.01,$153.5252,$151.60
10/22/2019,$153.90,437917,$156.98,$157.33,$153.85
10/21/2019,$156.05,255701,$157.05,$157.125,$155.34
10/18/2019,$155.85,304409,$157.00,$157.12,$155.0633
10/17/2019,$157.61,355650,$159.70,$160.43,$157.58
10/16/2019,$159.87,402651,$158.89,$161.1839,$158.48
